"","obs_number","time","ID","date_time","mood","circumplex.arousal","circumplex.valence","activity","screen","call","sms","appCat.builtin","appCat.communication","appCat.entertainment","appCat.finance","appCat.game","appCat.office","appCat.other","appCat.social","appCat.travel","appCat.unknown","appCat.utilities","appCat.weather","date","hour","weekday","week_of_year","days_since_start","is_inactive","potential_sleep_hour","after_midnight_activity"
"14788",996310,"15:05:32","1",2014-04-19 15:05:32.006,NA,NA,NA,NA,NA,NA,NA,6.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,15,"Saturday",16,29,FALSE,FALSE,TRUE
"14789",2344014,"15:05:38","1",2014-04-19 15:05:38.026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.079,NA,2014-04-19,15,"Saturday",16,29,FALSE,FALSE,TRUE
"14790",243370,"15:05:56","1",2014-04-19 15:05:56.109,NA,NA,NA,NA,NA,NA,NA,NA,42.435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,15,"Saturday",16,29,FALSE,FALSE,TRUE
"14791",2344016,"15:06:38","1",2014-04-19 15:06:38.562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.047,NA,2014-04-19,15,"Saturday",16,29,FALSE,FALSE,TRUE
"14792",996710,"15:06:40","1",2014-04-19 15:06:40.611,NA,NA,NA,NA,NA,NA,NA,11.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,15,"Saturday",16,29,FALSE,FALSE,TRUE
"14793",996810,"15:20:26","1",2014-04-19 15:20:26.151,NA,NA,NA,NA,NA,NA,NA,2.132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,15,"Saturday",16,29,FALSE,FALSE,TRUE
"14794",43646,"15:20:26","1",2014-04-19 15:20:26.153,NA,NA,NA,NA,22.5919997692108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,15,"Saturday",16,29,FALSE,FALSE,TRUE
"14795",1410399,"15:20:28","1",2014-04-19 15:20:28.289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.033,NA,NA,NA,NA,NA,2014-04-19,15,"Saturday",16,29,FALSE,FALSE,TRUE
"14796",997010,"15:20:34","1",2014-04-19 15:20:34.322,NA,NA,NA,NA,NA,NA,NA,2.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,15,"Saturday",16,29,FALSE,FALSE,TRUE
"14797",243376,"15:20:36","1",2014-04-19 15:20:36.329,NA,NA,NA,NA,NA,NA,NA,NA,12.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,15,"Saturday",16,29,FALSE,FALSE,TRUE
"14798",243377,"15:31:58","1",2014-04-19 15:31:58.934,NA,NA,NA,NA,NA,NA,NA,NA,152.602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,15,"Saturday",16,29,FALSE,FALSE,TRUE
"14799",43647,"15:31:58","1",2014-04-19 15:31:58.938,NA,NA,NA,NA,311.092000007629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,15,"Saturday",16,29,FALSE,FALSE,TRUE
"14800",997310,"15:34:31","1",2014-04-19 15:34:31.536,NA,NA,NA,NA,NA,NA,NA,6.036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,15,"Saturday",16,29,FALSE,FALSE,TRUE
"14801",1643809,"15:34:37","1",2014-04-19 15:34:37.578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.031,NA,NA,NA,NA,2014-04-19,15,"Saturday",16,29,FALSE,FALSE,TRUE
"14802",997510,"15:36:19","1",2014-04-19 15:36:19.611,NA,NA,NA,NA,NA,NA,NA,1.038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,15,"Saturday",16,29,FALSE,FALSE,TRUE
"14803",997610,"15:36:20","1",2014-04-19 15:36:20.655,NA,NA,NA,NA,NA,NA,NA,2.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,15,"Saturday",16,29,FALSE,FALSE,TRUE
"14804",997710,"15:36:22","1",2014-04-19 15:36:22.677,NA,NA,NA,NA,NA,NA,NA,2.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,15,"Saturday",16,29,FALSE,FALSE,TRUE
"14805",1643813,"15:36:24","1",2014-04-19 15:36:24.688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.081,NA,NA,NA,NA,2014-04-19,15,"Saturday",16,29,FALSE,FALSE,TRUE
"14806",997910,"15:36:52","1",2014-04-19 15:36:52.77,NA,NA,NA,NA,NA,NA,NA,2.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,15,"Saturday",16,29,FALSE,FALSE,TRUE
"14807",1643815,"15:36:54","1",2014-04-19 15:36:54.778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.184,NA,NA,NA,NA,2014-04-19,15,"Saturday",16,29,FALSE,FALSE,TRUE
"14808",998110,"15:36:56","1",2014-04-19 15:36:56.963,NA,NA,NA,NA,NA,NA,NA,1.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,15,"Saturday",16,29,FALSE,FALSE,TRUE
"14809",998210,"15:36:57","1",2014-04-19 15:36:57.966,NA,NA,NA,NA,NA,NA,NA,1.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,15,"Saturday",16,29,FALSE,FALSE,TRUE
"14810",998310,"15:36:58","1",2014-04-19 15:36:58.97,NA,NA,NA,NA,NA,NA,NA,2.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,15,"Saturday",16,29,FALSE,FALSE,TRUE
"14811",2344034,"15:37:00","1",2014-04-19 15:37:00.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.009,NA,2014-04-19,15,"Saturday",16,29,FALSE,FALSE,TRUE
"14812",998510,"15:37:04","1",2014-04-19 15:37:04.002,NA,NA,NA,NA,NA,NA,NA,5.885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,15,"Saturday",16,29,FALSE,FALSE,TRUE
"14813",998610,"15:37:31","1",2014-04-19 15:37:31.23,NA,NA,NA,NA,NA,NA,NA,12.052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,15,"Saturday",16,29,FALSE,FALSE,TRUE
"14814",43648,"15:37:31","1",2014-04-19 15:37:31.236,NA,NA,NA,NA,52.0529999732971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,15,"Saturday",16,29,FALSE,FALSE,TRUE
"14815",998710,"15:37:43","1",2014-04-19 15:37:43.283,NA,NA,NA,NA,NA,NA,NA,1.017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,15,"Saturday",16,29,FALSE,FALSE,TRUE
"14816",998810,"15:37:44","1",2014-04-19 15:37:44.302,NA,NA,NA,NA,NA,NA,NA,15.092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,15,"Saturday",16,29,FALSE,FALSE,TRUE
"14817",476799,"15:37:59","1",2014-04-19 15:37:59.407,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,15,"Saturday",16,29,FALSE,FALSE,TRUE
"14818",476800,"15:38:33","1",2014-04-19 15:38:33.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,138.453,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,15,"Saturday",16,29,FALSE,FALSE,TRUE
"14819",43649,"15:38:33","1",2014-04-19 15:38:33.381,NA,NA,NA,NA,172.667999982834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,15,"Saturday",16,29,FALSE,FALSE,TRUE
"14820",999110,"15:40:51","1",2014-04-19 15:40:51.834,NA,NA,NA,NA,NA,NA,NA,5.021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,15,"Saturday",16,29,FALSE,FALSE,TRUE
"14821",710207,"15:40:56","1",2014-04-19 15:40:56.855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.248,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,15,"Saturday",16,29,FALSE,FALSE,TRUE
"14822",710208,"15:41:08","1",2014-04-19 15:41:08.105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.047,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,15,"Saturday",16,29,FALSE,FALSE,TRUE
"14823",710209,"15:41:16","1",2014-04-19 15:41:16.153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.051,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,15,"Saturday",16,29,FALSE,FALSE,TRUE
"14824",999510,"15:41:23","1",2014-04-19 15:41:23.204,NA,NA,NA,NA,NA,NA,NA,2.814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,15,"Saturday",16,29,FALSE,FALSE,TRUE
"14825",999610,"15:43:06","1",2014-04-19 15:43:06.509,NA,NA,NA,NA,NA,NA,NA,3.017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,15,"Saturday",16,29,FALSE,FALSE,TRUE
"14826",43650,"15:43:06","1",2014-04-19 15:43:06.513,NA,NA,NA,NA,35.8400001525879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,15,"Saturday",16,29,FALSE,FALSE,TRUE
"14827",243402,"15:43:09","1",2014-04-19 15:43:09.528,NA,NA,NA,NA,NA,NA,NA,NA,32.776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,15,"Saturday",16,29,FALSE,FALSE,TRUE
"14828",17612,"16:00:00","1",2014-04-19 16:00:00,NA,NA,NA,0.26890756302521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,16,"Saturday",16,29,FALSE,FALSE,TRUE
"14829",243403,"16:33:51","1",2014-04-19 16:33:51.109,NA,NA,NA,NA,NA,NA,NA,NA,2.681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,16,"Saturday",16,29,FALSE,FALSE,TRUE
"14830",43651,"16:33:51","1",2014-04-19 16:33:51.115,NA,NA,NA,NA,2.81400012969971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,16,"Saturday",16,29,FALSE,FALSE,TRUE
"14831",243404,"16:34:20","1",2014-04-19 16:34:20.936,NA,NA,NA,NA,NA,NA,NA,NA,2.019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,16,"Saturday",16,29,FALSE,FALSE,TRUE
"14832",43652,"16:34:20","1",2014-04-19 16:34:20.938,NA,NA,NA,NA,15.076000213623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,16,"Saturday",16,29,FALSE,FALSE,TRUE
"14833",1000010,"16:34:22","1",2014-04-19 16:34:22.964,NA,NA,NA,NA,NA,NA,NA,12.208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,16,"Saturday",16,29,FALSE,FALSE,TRUE
"14834",1000110,"16:34:35","1",2014-04-19 16:34:35.174,NA,NA,NA,NA,NA,NA,NA,0.785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,16,"Saturday",16,29,FALSE,FALSE,TRUE
"14835",17613,"17:00:00","1",2014-04-19 17:00:00,NA,NA,NA,0.389830508474576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,17,"Saturday",16,29,FALSE,FALSE,TRUE
"14836",1000210,"17:28:46","1",2014-04-19 17:28:46.822,NA,NA,NA,NA,NA,NA,NA,15.743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,17,"Saturday",16,29,FALSE,FALSE,TRUE
"14837",43653,"17:28:46","1",2014-04-19 17:28:46.825,NA,NA,NA,NA,15.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,17,"Saturday",16,29,FALSE,FALSE,TRUE
"14838",1000310,"17:30:46","1",2014-04-19 17:30:46.147,NA,NA,NA,NA,NA,NA,NA,11.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,17,"Saturday",16,29,FALSE,FALSE,TRUE
"14839",43654,"17:30:46","1",2014-04-19 17:30:46.151,NA,NA,NA,NA,11.3359999656677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,17,"Saturday",16,29,FALSE,FALSE,TRUE
"14840",1000410,"17:31:28","1",2014-04-19 17:31:28.941,NA,NA,NA,NA,NA,NA,NA,5.973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,17,"Saturday",16,29,FALSE,FALSE,TRUE
"14841",43655,"17:31:28","1",2014-04-19 17:31:28.947,NA,NA,NA,NA,5.97499990463257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,17,"Saturday",16,29,FALSE,FALSE,TRUE
"14842",1000510,"17:35:42","1",2014-04-19 17:35:42.174,NA,NA,NA,NA,NA,NA,NA,6.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,17,"Saturday",16,29,FALSE,FALSE,TRUE
"14843",43656,"17:35:42","1",2014-04-19 17:35:42.176,NA,NA,NA,NA,25.1529998779297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,17,"Saturday",16,29,FALSE,FALSE,TRUE
"14844",243411,"17:35:48","1",2014-04-19 17:35:48.486,NA,NA,NA,NA,NA,NA,NA,NA,18.816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,17,"Saturday",16,29,FALSE,FALSE,TRUE
"14845",243412,"17:45:23","1",2014-04-19 17:45:23.279,NA,NA,NA,NA,NA,NA,NA,NA,5.984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,17,"Saturday",16,29,FALSE,FALSE,TRUE
"14846",43657,"17:45:23","1",2014-04-19 17:45:23.286,NA,NA,NA,NA,5.98200011253357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,17,"Saturday",16,29,FALSE,FALSE,TRUE
"14847",243413,"17:46:16","1",2014-04-19 17:46:16.002,NA,NA,NA,NA,NA,NA,NA,NA,26.371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,17,"Saturday",16,29,FALSE,FALSE,TRUE
"14848",43658,"17:46:16","1",2014-04-19 17:46:16.01,NA,NA,NA,NA,26.3660001754761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,17,"Saturday",16,29,FALSE,FALSE,TRUE
"14849",43659,"17:47:20","1",2014-04-19 17:47:20.059,NA,NA,NA,NA,20.2179999351501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,17,"Saturday",16,29,FALSE,FALSE,TRUE
"14850",243414,"17:47:20","1",2014-04-19 17:47:20.079,NA,NA,NA,NA,NA,NA,NA,NA,1.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,17,"Saturday",16,29,FALSE,FALSE,TRUE
"14851",2344060,"17:47:21","1",2014-04-19 17:47:21.082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.032,NA,2014-04-19,17,"Saturday",16,29,FALSE,FALSE,TRUE
"14852",243416,"17:47:30","1",2014-04-19 17:47:30.115,NA,NA,NA,NA,NA,NA,NA,NA,1.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,17,"Saturday",16,29,FALSE,FALSE,TRUE
"14853",1001210,"17:47:31","1",2014-04-19 17:47:31.118,NA,NA,NA,NA,NA,NA,NA,2.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,17,"Saturday",16,29,FALSE,FALSE,TRUE
"14854",243418,"17:47:33","1",2014-04-19 17:47:33.124,NA,NA,NA,NA,NA,NA,NA,NA,6.026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,17,"Saturday",16,29,FALSE,FALSE,TRUE
"14855",1001410,"17:47:39","1",2014-04-19 17:47:39.151,NA,NA,NA,NA,NA,NA,NA,1.102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,17,"Saturday",16,29,FALSE,FALSE,TRUE
"14856",149,"18:00:00","1",2014-04-19 18:00:00,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,18,"Saturday",16,29,FALSE,FALSE,TRUE
"14857",5790,"18:00:00","1",2014-04-19 18:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,18,"Saturday",16,29,FALSE,FALSE,TRUE
"14858",11433,"18:00:00","1",2014-04-19 18:00:00,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,18,"Saturday",16,29,FALSE,FALSE,TRUE
"14859",17614,"18:00:00","1",2014-04-19 18:00:00,NA,NA,NA,0.109243697478992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,18,"Saturday",16,29,FALSE,FALSE,TRUE
"14860",1001510,"18:08:28","1",2014-04-19 18:08:28.766,NA,NA,NA,NA,NA,NA,NA,3.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,18,"Saturday",16,29,FALSE,FALSE,TRUE
"14861",43660,"18:08:28","1",2014-04-19 18:08:28.775,NA,NA,NA,NA,15.2749998569489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,18,"Saturday",16,29,FALSE,FALSE,TRUE
"14862",1410446,"18:08:31","1",2014-04-19 18:08:31.776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.24,NA,NA,NA,NA,NA,2014-04-19,18,"Saturday",16,29,FALSE,FALSE,TRUE
"14863",1001710,"18:08:38","1",2014-04-19 18:08:38.017,NA,NA,NA,NA,NA,NA,NA,5.993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,18,"Saturday",16,29,FALSE,FALSE,TRUE
"14864",43661,"18:10:13","1",2014-04-19 18:10:13.016,NA,NA,NA,NA,1.35500001907349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,18,"Saturday",16,29,FALSE,FALSE,TRUE
"14865",1001810,"18:10:13","1",2014-04-19 18:10:13.02,NA,NA,NA,NA,NA,NA,NA,1.331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,18,"Saturday",16,29,FALSE,FALSE,TRUE
"14866",1001910,"18:12:03","1",2014-04-19 18:12:03.565,NA,NA,NA,NA,NA,NA,NA,3.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,18,"Saturday",16,29,FALSE,FALSE,TRUE
"14867",43662,"18:12:03","1",2014-04-19 18:12:03.568,NA,NA,NA,NA,95.1439998149872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,18,"Saturday",16,29,FALSE,FALSE,TRUE
"14868",243425,"18:12:06","1",2014-04-19 18:12:06.575,NA,NA,NA,NA,NA,NA,NA,NA,41.456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,18,"Saturday",16,29,FALSE,FALSE,TRUE
"14869",1002110,"18:12:48","1",2014-04-19 18:12:48.045,NA,NA,NA,NA,NA,NA,NA,1.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,18,"Saturday",16,29,FALSE,FALSE,TRUE
"14870",1643857,"18:12:49","1",2014-04-19 18:12:49.049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.288,NA,NA,NA,NA,2014-04-19,18,"Saturday",16,29,FALSE,FALSE,TRUE
"14871",1002310,"18:13:23","1",2014-04-19 18:13:23.342,NA,NA,NA,NA,NA,NA,NA,1.027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,18,"Saturday",16,29,FALSE,FALSE,TRUE
"14872",243429,"18:13:24","1",2014-04-19 18:13:24.371,NA,NA,NA,NA,NA,NA,NA,NA,3.011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,18,"Saturday",16,29,FALSE,FALSE,TRUE
"14873",1002510,"18:13:27","1",2014-04-19 18:13:27.388,NA,NA,NA,NA,NA,NA,NA,1.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,18,"Saturday",16,29,FALSE,FALSE,TRUE
"14874",1643861,"18:13:28","1",2014-04-19 18:13:28.398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.032,NA,NA,NA,NA,2014-04-19,18,"Saturday",16,29,FALSE,FALSE,TRUE
"14875",1002710,"18:13:37","1",2014-04-19 18:13:37.433,NA,NA,NA,NA,NA,NA,NA,1.248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,18,"Saturday",16,29,FALSE,FALSE,TRUE
"14876",1002810,"18:15:38","1",2014-04-19 18:15:38.213,NA,NA,NA,NA,NA,NA,NA,3.023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,18,"Saturday",16,29,FALSE,FALSE,TRUE
"14877",43663,"18:15:38","1",2014-04-19 18:15:38.223,NA,NA,NA,NA,36.8050000667572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,18,"Saturday",16,29,FALSE,FALSE,TRUE
"14878",243434,"18:15:41","1",2014-04-19 18:15:41.243,NA,NA,NA,NA,NA,NA,NA,NA,33.776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,18,"Saturday",16,29,FALSE,FALSE,TRUE
"14879",243435,"18:16:47","1",2014-04-19 18:16:47.18,NA,NA,NA,NA,NA,NA,NA,NA,45.386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,18,"Saturday",16,29,FALSE,FALSE,TRUE
"14880",43664,"18:16:47","1",2014-04-19 18:16:47.186,NA,NA,NA,NA,157.253999948502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,18,"Saturday",16,29,FALSE,FALSE,TRUE
"14881",1003110,"18:17:32","1",2014-04-19 18:17:32.566,NA,NA,NA,NA,NA,NA,NA,2.015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,18,"Saturday",16,29,FALSE,FALSE,TRUE
"14882",1643867,"18:17:34","1",2014-04-19 18:17:34.582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.683,NA,NA,NA,NA,2014-04-19,18,"Saturday",16,29,FALSE,FALSE,TRUE
"14883",1003310,"18:19:19","1",2014-04-19 18:19:19.266,NA,NA,NA,NA,NA,NA,NA,1.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,18,"Saturday",16,29,FALSE,FALSE,TRUE
"14884",1003410,"18:19:20","1",2014-04-19 18:19:20.282,NA,NA,NA,NA,NA,NA,NA,2.015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,18,"Saturday",16,29,FALSE,FALSE,TRUE
"14885",1003510,"18:19:22","1",2014-04-19 18:19:22.298,NA,NA,NA,NA,NA,NA,NA,2.102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,18,"Saturday",16,29,FALSE,FALSE,TRUE
"14886",1003610,"18:42:31","1",2014-04-19 18:42:31.444,NA,NA,NA,NA,NA,NA,NA,5.015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,18,"Saturday",16,29,FALSE,FALSE,TRUE
"14887",43665,"18:42:31","1",2014-04-19 18:42:31.45,NA,NA,NA,NA,52.2139999866486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,18,"Saturday",16,29,FALSE,FALSE,TRUE
"14888",243442,"18:42:36","1",2014-04-19 18:42:36.586,NA,NA,NA,NA,NA,NA,NA,NA,46.449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,18,"Saturday",16,29,FALSE,FALSE,TRUE
"14889",1003810,"18:43:23","1",2014-04-19 18:43:23.036,NA,NA,NA,NA,NA,NA,NA,0.605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,18,"Saturday",16,29,FALSE,FALSE,TRUE
"14890",17615,"19:00:00","1",2014-04-19 19:00:00,NA,NA,NA,0.254237288135593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,19,"Saturday",16,29,FALSE,FALSE,TRUE
"14891",1003910,"19:13:07","1",2014-04-19 19:13:07.197,NA,NA,NA,NA,NA,NA,NA,4.033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,19,"Saturday",16,29,FALSE,FALSE,TRUE
"14892",43666,"19:13:07","1",2014-04-19 19:13:07.203,NA,NA,NA,NA,54.1269998550415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,19,"Saturday",16,29,FALSE,FALSE,TRUE
"14893",243445,"19:13:11","1",2014-04-19 19:13:11.233,NA,NA,NA,NA,NA,NA,NA,NA,49.194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,19,"Saturday",16,29,FALSE,FALSE,TRUE
"14894",1004110,"19:14:00","1",2014-04-19 19:14:00.43,NA,NA,NA,NA,NA,NA,NA,0.884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,19,"Saturday",16,29,FALSE,FALSE,TRUE
"14895",1004210,"19:18:54","1",2014-04-19 19:18:54.157,NA,NA,NA,NA,NA,NA,NA,6.053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,19,"Saturday",16,29,FALSE,FALSE,TRUE
"14896",43667,"19:18:54","1",2014-04-19 19:18:54.161,NA,NA,NA,NA,38.6390001773834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,19,"Saturday",16,29,FALSE,FALSE,TRUE
"14897",476853,"19:19:00","1",2014-04-19 19:19:00.211,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.531,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,19,"Saturday",16,29,FALSE,FALSE,TRUE
"14898",476854,"19:20:55","1",2014-04-19 19:20:55.885,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.504,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,19,"Saturday",16,29,FALSE,FALSE,TRUE
